	central_mean	npoints	chi2_per_data	perreplica_mean	perreplica_std	group
0	1256.1845617940862	832	1.5098372136948153	1293.3379630235702	106.9158421275265	CHORUS
1	670.5323026132087	416	1.611856496666367	687.3652344634786	86.12281343193042	CHORUSNBPb
2	534.3776594510985	416	1.2845616813728329	543.15943509708	22.386024874649195	CHORUSNUPb
3	91.95167830884114	85	1.0817844506922487	94.72945201646458	12.025950195423338	DYE605
4	91.95167830884114	85	1.0817844506922487	94.72945201646458	12.025950195423338	DYE605
5	47.17606696599421	76	0.6207377232367659	64.73238805423776	22.062888727188824	NTVDMN
6	27.69919378015548	37	0.7486268589231211	32.49783424982319	8.109218738561044	NTVNBDMNFe
7	16.324058918956936	39	0.4185656133065881	27.55155244464411	17.662739000982153	NTVNUDMNFe
8	344.09278135087663	248	1.3874708925438575	351.0098863416687	14.931775650495748	BCDMS
9	344.09278135087663	248	1.3874708925438575	351.0098863416687	14.931775650495748	BCDMSD
10	34.093148543838225	15	2.272876569589215	40.71497811217816	16.712101980990933	DYE886
11	34.093148543838225	15	2.272876569589215	40.71497811217816	16.712101980990933	DYE886R
12	133.71493698700928	121	1.105082123859581	146.90433758618718	15.811027402557661	NMC
13	133.71493698700928	121	1.105082123859581	146.90433758618718	15.811027402557661	NMCPD
14	26.034402596430997	34	0.7657177234244411	27.66642074766761	4.392228226941636	SLAC
15	26.034402596430997	34	0.7657177234244411	27.66642074766761	4.392228226941636	SLACD
