	central_mean	npoints	chi2_per_data	perreplica_mean	perreplica_std	group
0	1193.844900480577	832	1.4349097361545398	1225.3977573621728	76.28642866354049	CHORUS
1	578.7971739948473	416	1.3913393605645368	592.4176020120768	64.66224754307227	CHORUSNBPb
2	576.9571291259467	416	1.3869161757835258	586.4255480927089	22.464012011880456	CHORUSNUPb
3	92.70077547523239	85	1.0905973585321458	95.80726158575195	14.830916365400384	DYE605
4	92.70077547523239	85	1.0905973585321458	95.80726158575195	14.830916365400384	DYE605
5	54.48354941054386	76	0.7168888080334718	69.30245582606202	29.332055007843863	NTVDMN
6	26.222530533402434	37	0.708717041443309	30.69607284792828	7.297692761771242	NTVNBDMNFe
7	27.05619129221645	39	0.6937484946722167	35.146691640213746	23.140984852944413	NTVNUDMNFe
8	327.31807429406797	248	1.319830944734145	333.26081713050525	13.683811622395417	BCDMS
9	327.31807429406797	248	1.319830944734145	333.26081713050525	13.683811622395417	BCDMSD
10	22.548064430595304	15	1.5032042953730202	29.053122872443918	12.625903399651776	DYE886
11	22.548064430595304	15	1.5032042953730202	29.053122872443918	12.625903399651776	DYE886R
12	120.20388812996262	121	0.9934205630575423	132.39285792410755	12.768204325238282	NMC
13	120.20388812996262	121	0.9934205630575423	132.39285792410755	12.768204325238282	NMCPD
14	24.850689123578185	34	0.7309026212817114	26.560350635686003	4.754193693647874	SLAC
15	24.850689123578185	34	0.7309026212817114	26.560350635686003	4.754193693647874	SLACD
